 format: day,hour,value location:61_128 Start : 20191001 
 1, 0700, 288.000000 
 1, 0800, 291.000000 
 1, 0900, 12.000000 
 1, 1000, 22.000000 
 1, 1100, 62.000000 
 1, 1200, 342.000000 
 1, 1300, 7.000000 
 1, 1400, 335.000000 
 1, 1500, 316.000000 
 1, 1600, 25.000000 
 1, 1700, 29.000000 
 1, 1800, 26.000000 
 1, 1900, 25.000000 
 1, 2000, 349.000000 
 1, 2100, 293.000000 
 1, 2200, 25.000000 
 1, 2300, 101.000000 
 2, 0000, 142.000000 
 2, 0100, 181.000000 
 2, 0200, 275.000000 
 2, 0300, 284.000000 
 2, 0400, 292.000000 
 2, 0500, 301.000000 
 2, 0600, 273.000000 
 2, 0700, 249.000000 
 2, 0800, 251.000000 
 2, 0900, 250.000000 
 2, 1000, 328.000000 
 2, 1100, 170.000000 
 2, 1200, 125.000000 
 2, 1300, 7.000000 
 2, 1400, 283.000000 
 2, 1500, 313.000000 
 2, 1600, 324.000000 
 2, 1700, 344.000000 
 2, 1800, 322.000000 
 2, 1900, 281.000000 
 2, 2000, 326.000000 
 2, 2100, 309.000000 
 2, 2200, 19.000000 
 2, 2300, 88.000000 
 3, 0000, 118.000000 
 3, 0100, 228.000000 
 3, 0200, 251.000000 
 3, 0300, 227.000000 
 3, 0400, 289.000000 
 3, 0500, 265.000000 
 3, 0600, 270.000000 
 3, 0700, 257.000000 
 3, 0800, 274.000000 
 3, 0900, 277.000000 
 3, 1000, 259.000000 
 3, 1100, 239.000000 
 3, 1200, 227.000000 
 3, 1300, 232.000000 
 3, 1400, 209.000000 
 3, 1500, 277.000000 
 3, 1600, 251.000000 
 3, 1700, 239.000000 
 3, 1800, 227.000000 
 3, 1900, 203.000000 
 3, 2000, 185.000000 
 3, 2100, 311.000000 
 3, 2200, 335.000000 
 3, 2300, 304.000000 
 4, 0000, 300.000000 
 4, 0100, 299.000000 
 4, 0200, 292.000000 
 4, 0300, 295.000000 
 4, 0400, 269.000000 
 4, 0500, 278.000000 
 4, 0600, 308.000000 
 4, 0700, 315.000000 
 4, 0800, 318.000000 
 4, 0900, 311.000000 
 4, 1000, 323.000000 
 4, 1100, 326.000000 
 4, 1200, 325.000000 
 4, 1300, 342.000000 
 4, 1400, 355.000000 
 4, 1500, 343.000000 
 4, 1600, 25.000000 
 4, 1700, 15.000000 
 4, 1800, 353.000000 
 4, 1900, 328.000000 
 4, 2000, 4.000000 
 4, 2100, 5.000000 
 4, 2200, 73.000000 
 4, 2300, 44.000000 
 5, 0000, 47.000000 
 5, 0100, 174.000000 
 5, 0200, 285.000000 
 5, 0300, 165.000000 
 5, 0400, 285.000000 
 5, 0500, 267.000000 
 5, 0600, 286.000000 
 5, 0700, 245.000000 
 5, 0800, 267.000000 
 5, 0900, 200.000000 
 5, 1000, 210.000000 
 5, 1100, 191.000000 
 5, 1200, 304.000000 
 5, 1300, 338.000000 
 5, 1400, 317.000000 
 5, 1500, 327.000000 
 5, 1600, 334.000000 
 5, 1700, 327.000000 
 5, 1800, 355.000000 
 5, 1900, 347.000000 
 5, 2000, 335.000000 
 5, 2100, 333.000000 
 5, 2200, 103.000000 
 5, 2300, 133.000000 
 6, 0000, 83.000000 
 6, 0100, 200.000000 
 6, 0200, 247.000000 
 6, 0300, 253.000000 
 6, 0400, 277.000000 
 6, 0500, 282.000000 
 6, 0600, 266.000000 
 6, 0700, 272.000000 
 6, 0800, 286.000000 
 6, 0900, 294.000000 
 6, 1000, 321.000000 
 6, 1100, 75.000000 
 6, 1200, 73.000000 
 6, 1300, 309.000000 
 6, 1400, 272.000000 
 6, 1500, 360.000000 
 6, 1600, 315.000000 
 6, 1700, 348.000000 
 6, 1800, 330.000000 
 6, 1900, 333.000000 
 6, 2000, 309.000000 
 6, 2100, 333.000000 
 6, 2200, 28.000000 
 6, 2300, 141.000000 
 7, 0000, 207.000000 
 7, 0100, 173.000000 
 7, 0200, 210.000000 
 7, 0300, 280.000000 
 7, 0400, 260.000000 
 7, 0500, 228.000000 
 7, 0600, 236.000000 
 7, 0700, 234.000000 
 7, 0800, 236.000000 
 7, 0900, 237.000000 
 7, 1000, 256.000000 
 7, 1100, 228.000000 
 7, 1200, 282.000000 
 7, 1300, 282.000000 
 7, 1400, 306.000000 
 7, 1500, 7.000000 
 7, 1600, 51.000000 
 7, 1700, 45.000000 
 7, 1800, 51.000000 
 7, 1900, 339.000000 
 7, 2000, 107.000000 
 7, 2100, 317.000000 
 7, 2200, 327.000000 
 7, 2300, 304.000000 
 8, 0000, 307.000000 
 8, 0100, 317.000000 
 8, 0200, 269.000000 
 8, 0300, 282.000000 
 8, 0400, 324.000000 
 8, 0500, 282.000000 
 8, 0600, 290.000000 
 8, 0700, 254.000000 
 8, 0800, 291.000000 
 8, 0900, 282.000000 
 8, 1000, 298.000000 
 8, 1100, 292.000000 
 8, 1200, 247.000000 
 8, 1300, 130.000000 
 8, 1400, 272.000000 
 8, 1500, 1.000000 
 8, 1600, 264.000000 
 8, 1700, 298.000000 
 8, 1800, 249.000000 
 8, 1900, 329.000000 
 8, 2000, 287.000000 
 8, 2100, 358.000000 
 8, 2200, 315.000000 
 8, 2300, 316.000000 
 9, 0000, 314.000000 
 9, 0100, 299.000000 
 9, 0200, 337.000000 
 9, 0300, 274.000000 
 9, 0400, 207.000000 
 9, 0500, 275.000000 
 9, 0600, 245.000000 
 9, 0700, 263.000000 
 9, 0800, 262.000000 
 9, 0900, 246.000000 
 9, 1000, 263.000000 
 9, 1100, 196.000000 
 9, 1200, 178.000000 
 9, 1300, 278.000000 
 9, 1400, 300.000000 
 9, 1500, 96.000000 
 9, 1600, 343.000000 
 9, 1700, 269.000000 
 9, 1800, 323.000000 
 9, 1900, 126.000000 
 9, 2000, 62.000000 
 9, 2100, 141.000000 
 9, 2200, 95.000000 
 9, 2300, 91.000000 
 10, 0000, 58.000000 
 10, 0100, 224.000000 
 10, 0200, 220.000000 
 10, 0300, 241.000000 
 10, 0400, 294.000000 
 10, 0500, 264.000000 
 10, 0600, 285.000000 
 10, 0700, 314.000000 
 10, 0800, 274.000000 
 10, 0900, 302.000000 
 10, 1000, 325.000000 
 10, 1100, 313.000000 
 10, 1200, 312.000000 
 10, 1300, 3.000000 
 10, 1400, 179.000000 
 10, 1500, 320.000000 
 10, 1600, 336.000000 
 10, 1700, 353.000000 
 10, 1800, 241.000000 
 10, 1900, 351.000000 
 10, 2000, 234.000000 
 10, 2100, 280.000000 
 10, 2200, 236.000000 
 10, 2300, 186.000000 
 11, 0000, 191.000000 
 11, 0100, 181.000000 
 11, 0200, 211.000000 
 11, 0300, 225.000000 
 11, 0400, 290.000000 
 11, 0500, 281.000000 
 11, 0600, 260.000000 
 11, 0700, 243.000000 
 11, 0800, 277.000000 
 11, 0900, 254.000000 
 11, 1000, 235.000000 
 11, 1100, 220.000000 
 11, 1200, 239.000000 
 11, 1300, 255.000000 
 11, 1400, 307.000000 
 11, 1500, 336.000000 
 11, 1600, 1.000000 
 11, 1700, 344.000000 
 11, 1800, 32.000000 
 11, 1900, 354.000000 
 11, 2000, 344.000000 
 11, 2100, 356.000000 
 11, 2200, 28.000000 
 11, 2300, -1.000000 
 12, 0000, 46.000000 
 12, 0100, 68.000000 
 12, 0200, 49.000000 
 12, 0300, 67.000000 
 12, 0400, 58.000000 
 12, 0500, 76.000000 
 12, 0600, 70.000000 
 12, 0700, 57.000000 
 12, 0800, 72.000000 
 12, 0900, 25.000000 
 12, 1000, 39.000000 
 12, 1100, 35.000000 
 12, 1200, 11.000000 
 12, 1300, 30.000000 
 12, 1400, 24.000000 
 12, 1500, 349.000000 
 12, 1600, 7.000000 
 12, 1700, 7.000000 
 12, 1800, 3.000000 
 12, 1900, 16.000000 
 12, 2000, 14.000000 
 12, 2100, 18.000000 
 12, 2200, 35.000000 
 12, 2300, 30.000000 
 13, 0000, 28.000000 
 13, 0100, 7.000000 
 13, 0200, 351.000000 
 13, 0300, 21.000000 
 13, 0400, 16.000000 
 13, 0500, 44.000000 
 13, 0600, 19.000000 
 13, 0700, 359.000000 
 13, 0800, 18.000000 
 13, 0900, 318.000000 
 13, 1000, 310.000000 
 13, 1100, 325.000000 
 13, 1200, 277.000000 
 13, 1300, 301.000000 
 13, 1400, 345.000000 
 13, 1500, 341.000000 
 13, 1600, 322.000000 
 13, 1700, 350.000000 
 13, 1800, 330.000000 
 13, 1900, 319.000000 
 13, 2000, 303.000000 
 13, 2100, 306.000000 
 13, 2200, 72.000000 
 13, 2300, 148.000000 
 14, 0000, 164.000000 
 14, 0100, 182.000000 
 14, 0200, 208.000000 
 14, 0300, 266.000000 
 14, 0400, 221.000000 
 14, 0500, 282.000000 
 14, 0600, 282.000000 
 14, 0700, 286.000000 
 14, 0800, 260.000000 
 14, 0900, 266.000000 
 14, 1000, 333.000000 
 14, 1100, 299.000000 
 14, 1200, 295.000000 
 14, 1300, 287.000000 
 14, 1400, 315.000000 
 14, 1500, 23.000000 
 14, 1600, 335.000000 
 14, 1700, 334.000000 
 14, 1800, 337.000000 
 14, 1900, 326.000000 
 14, 2000, 318.000000 
 14, 2100, 329.000000 
 14, 2200, 34.000000 
 14, 2300, 53.000000 
 15, 0000, 82.000000 
 15, 0100, 184.000000 
 15, 0200, 49.000000 
 15, 0300, 38.000000 
 15, 0400, 283.000000 
 15, 0500, 281.000000 
 15, 0600, 285.000000 
 15, 0700, 278.000000 
 15, 0800, 290.000000 
 15, 0900, 318.000000 
 15, 1000, 348.000000 
 15, 1100, 1.000000 
 15, 1200, 28.000000 
 15, 1300, 333.000000 
 15, 1400, 9.000000 
 15, 1500, 16.000000 
 15, 1600, 329.000000 
 15, 1700, 327.000000 
 15, 1800, 359.000000 
 15, 1900, 327.000000 
 15, 2000, 335.000000 
 15, 2100, 320.000000 
 15, 2200, 311.000000 
 15, 2300, 154.000000 
 16, 0000, 155.000000 
 16, 0100, 115.000000 
 16, 0200, 179.000000 
 16, 0300, 198.000000 
 16, 0400, 242.000000 
 16, 0500, 122.000000 
 16, 0600, 127.000000 
 16, 0700, 185.000000 
 16, 0800, 304.000000 
 16, 0900, 278.000000 
 16, 1000, 339.000000 
 16, 1100, 354.000000 
 16, 1200, 316.000000 
 16, 1300, 4.000000 
 16, 1400, 13.000000 
 16, 1500, 353.000000 
 16, 1600, 180.000000 
 16, 1700, 80.000000 
 16, 1800, 169.000000 
 16, 1900, 74.000000 
 16, 2000, 185.000000 
 16, 2100, 163.000000 
 16, 2200, 170.000000 
 16, 2300, 134.000000 
 17, 0000, 100.000000 
 17, 0100, 42.000000 
 17, 0200, 86.000000 
 17, 0300, 37.000000 
 17, 0400, 19.000000 
 17, 0500, 334.000000 
 17, 0600, 358.000000 
 17, 0700, 39.000000 
 17, 0800, 13.000000 
 17, 0900, 23.000000 
 17, 1000, 335.000000 
 17, 1100, 331.000000 
 17, 1200, 335.000000 
 17, 1300, 334.000000 
 17, 1400, 43.000000 
 17, 1500, 359.000000 
 17, 1600, 41.000000 
 17, 1700, 12.000000 
 17, 1800, 1.000000 
 17, 1900, 349.000000 
 17, 2000, 11.000000 
 17, 2100, 31.000000 
 17, 2200, 25.000000 
 17, 2300, 45.000000 
 18, 0000, 43.000000 
 18, 0100, 202.000000 
 18, 0200, 341.000000 
 18, 0300, 347.000000 
 18, 0400, 345.000000 
 18, 0500, 239.000000 
 18, 0600, 285.000000 
 18, 0700, 279.000000 
 18, 0800, 307.000000 
 18, 0900, 265.000000 
 18, 1000, 294.000000 
 18, 1100, 305.000000 
 18, 1200, 4.000000 
 18, 1300, 318.000000 
 18, 1400, 332.000000 
 18, 1500, 331.000000 
 18, 1600, 4.000000 
 18, 1700, 358.000000 
 18, 1800, 323.000000 
 18, 1900, 336.000000 
 18, 2000, 140.000000 
 18, 2100, 198.000000 
 18, 2200, 136.000000 
 18, 2300, 78.000000 
 19, 0000, 112.000000 
 19, 0100, 114.000000 
 19, 0200, 90.000000 
 19, 0300, 45.000000 
 19, 0400, 77.000000 
 19, 0500, 75.000000 
 19, 0600, 311.000000 
 19, 0700, 3.000000 
 19, 0800, 3.000000 
 19, 0900, 36.000000 
 19, 1000, 84.000000 
 19, 1100, 61.000000 
 19, 1200, 80.000000 
 19, 1300, 19.000000 
 19, 1400, 353.000000 
 19, 1500, 108.000000 
 19, 1600, 314.000000 
 19, 1700, 354.000000 
 19, 1800, 349.000000 
 19, 1900, 11.000000 
 19, 2000, 309.000000 
 19, 2100, 292.000000 
 19, 2200, 141.000000 
 19, 2300, 207.000000 
 20, 0000, 202.000000 
 20, 0100, 216.000000 
 20, 0200, 226.000000 
 20, 0300, 233.000000 
 20, 0400, 239.000000 
 20, 0500, 247.000000 
 20, 0600, 241.000000 
 20, 0700, 271.000000 
 20, 0800, 276.000000 
 20, 0900, 300.000000 
 20, 1000, 295.000000 
 20, 1100, 288.000000 
 20, 1200, 274.000000 
 20, 1300, 250.000000 
 20, 1400, 255.000000 
 20, 1500, 242.000000 
 20, 1600, 286.000000 
 20, 1700, 260.000000 
 20, 1800, 340.000000 
 20, 1900, 321.000000 
 20, 2000, 316.000000 
 20, 2100, 225.000000 
 20, 2200, 277.000000 
 20, 2300, 315.000000 
 21, 0000, 268.000000 
 21, 0100, 298.000000 
 21, 0200, 233.000000 
 21, 0300, 246.000000 
 21, 0400, 281.000000 
 21, 0500, 278.000000 
 21, 0600, 288.000000 
 21, 0700, 298.000000 
 21, 0800, 260.000000 
 21, 0900, 271.000000 
 21, 1000, 257.000000 
 21, 1100, 323.000000 
 21, 1200, 251.000000 
 21, 1300, 221.000000 
 21, 1400, 222.000000 
 21, 1500, 278.000000 
 21, 1600, 239.000000 
 21, 1700, 247.000000 
 21, 1800, 164.000000 
 21, 1900, 341.000000 
 21, 2000, 343.000000 
 21, 2100, 356.000000 
 21, 2200, 303.000000 
 21, 2300, 313.000000 
 22, 0000, 301.000000 
 22, 0100, 274.000000 
 22, 0200, 298.000000 
 22, 0300, 290.000000 
 22, 0400, 285.000000 
 22, 0500, 281.000000 
 22, 0600, 257.000000 
 22, 0700, 254.000000 
 22, 0800, 291.000000 
 22, 0900, 281.000000 
 22, 1000, 330.000000 
 22, 1100, 319.000000 
 22, 1200, 323.000000 
 22, 1300, 237.000000 
 22, 1400, 244.000000 
 22, 1500, 260.000000 
 22, 1600, 257.000000 
 22, 1700, 278.000000 
 22, 1800, 330.000000 
 22, 1900, 275.000000 
 22, 2000, 279.000000 
 22, 2100, 285.000000 
 22, 2200, 261.000000 
 22, 2300, 282.000000 
 23, 0000, 325.000000 
 23, 0100, 337.000000 
 23, 0200, 323.000000 
 23, 0300, 286.000000 
 23, 0400, 265.000000 
 23, 0500, 227.000000 
 23, 0600, 252.000000 
 23, 0700, 239.000000 
 23, 0800, 229.000000 
 23, 0900, 246.000000 
 23, 1000, 288.000000 
 23, 1100, 306.000000 
 23, 1200, 263.000000 
 23, 1300, 272.000000 
 23, 1400, 285.000000 
 23, 1500, 282.000000 
 23, 1600, 299.000000 
 23, 1700, 272.000000 
 23, 1800, 1.000000 
 23, 1900, 19.000000 
 23, 2000, 107.000000 
 23, 2100, 83.000000 
 23, 2200, 207.000000 
 23, 2300, 217.000000 
 24, 0000, 206.000000 
 24, 0100, 225.000000 
 24, 0200, 232.000000 
 24, 0300, 246.000000 
 24, 0400, 249.000000 
 24, 0500, 238.000000 
 24, 0600, 259.000000 
 24, 0700, 245.000000 
 24, 0800, 237.000000 
 24, 0900, 233.000000 
 24, 1000, 236.000000 
 24, 1100, 214.000000 
 24, 1200, 208.000000 
 24, 1300, 207.000000 
 24, 1400, 179.000000 
 24, 1500, 197.000000 
 24, 1600, 193.000000 
 24, 1700, 202.000000 
 24, 1800, 205.000000 
 24, 1900, 207.000000 
 24, 2000, 209.000000 
 24, 2100, 216.000000 
 24, 2200, 219.000000 
 24, 2300, 222.000000 
 25, 0000, 211.000000 
 25, 0100, 242.000000 
 25, 0200, 221.000000 
 25, 0300, 233.000000 
 25, 0400, 254.000000 
 25, 0500, 238.000000 
 25, 0600, 229.000000 
 25, 0700, 248.000000 
 25, 0800, 264.000000 
 25, 0900, 269.000000 
 25, 1000, 292.000000 
 25, 1100, 309.000000 
 25, 1200, 305.000000 
 25, 1300, 288.000000 
 25, 1400, 340.000000 
 25, 1500, 11.000000 
 25, 1600, 341.000000 
 25, 1700, 110.000000 
 25, 1800, 43.000000 
 25, 1900, 16.000000 
 25, 2000, 319.000000 
 25, 2100, 350.000000 
 25, 2200, 315.000000 
 25, 2300, 322.000000 
 26, 0000, 305.000000 
 26, 0100, 24.000000 
 26, 0200, 45.000000 
 26, 0300, 338.000000 
 26, 0400, 281.000000 
 26, 0500, 299.000000 
 26, 0600, 289.000000 
 26, 0700, 280.000000 
 26, 0800, 295.000000 
 26, 0900, 268.000000 
 26, 1000, 275.000000 
 26, 1100, 285.000000 
 26, 1200, 283.000000 
 26, 1300, 220.000000 
 26, 1400, 294.000000 
 26, 1500, 283.000000 
 26, 1600, 292.000000 
 26, 1700, 322.000000 
 26, 1800, 306.000000 
 26, 1900, 63.000000 
 26, 2000, 3.000000 
 26, 2100, 344.000000 
 26, 2200, 111.000000 
 26, 2300, 67.000000 
 27, 0000, 283.000000 
 27, 0100, 275.000000 
 27, 0200, 334.000000 
 27, 0300, 333.000000 
 27, 0400, 254.000000 
 27, 0500, 266.000000 
 27, 0600, 318.000000 
 27, 0700, 280.000000 
 27, 0800, 308.000000 
 27, 0900, 275.000000 
 27, 1000, 287.000000 
 27, 1100, 122.000000 
 27, 1200, 161.000000 
 27, 1300, 74.000000 
 27, 1400, 48.000000 
 27, 1500, 278.000000 
 27, 1600, 309.000000 
 27, 1700, 39.000000 
 27, 1800, 285.000000 
 27, 1900, 356.000000 
 27, 2000, 358.000000 
 27, 2100, 100.000000 
 27, 2200, 97.000000 
 27, 2300, 157.000000 
 28, 0000, 222.000000 
 28, 0100, 244.000000 
 28, 0200, 229.000000 
 28, 0300, 228.000000 
 28, 0400, 247.000000 
 28, 0500, 244.000000 
 28, 0600, 252.000000 
 28, 0700, 257.000000 
 28, 0800, 247.000000 
 28, 0900, 238.000000 
 28, 1000, 254.000000 
 28, 1100, 229.000000 
 28, 1200, 226.000000 
 28, 1300, 193.000000 
 28, 1400, 204.000000 
 28, 1500, 225.000000 
 28, 1600, 214.000000 
 28, 1700, 222.000000 
 28, 1800, 352.000000 
 28, 1900, 328.000000 
 28, 2000, 320.000000 
 28, 2100, 6.000000 
 28, 2200, 93.000000 
 28, 2300, 191.000000 
 29, 0000, 173.000000 
 29, 0100, 225.000000 
 29, 0200, 252.000000 
 29, 0300, 232.000000 
 29, 0400, 235.000000 
 29, 0500, 249.000000 
 29, 0600, 242.000000 
 29, 0700, 237.000000 
 29, 0800, 244.000000 
 29, 0900, 275.000000 
 29, 1000, 292.000000 
 29, 1100, 304.000000 
 29, 1200, 309.000000 
 29, 1300, 318.000000 
 29, 1400, 324.000000 
 29, 1500, 328.000000 
 29, 1600, 332.000000 
 29, 1700, 321.000000 
 29, 1800, 343.000000 
 29, 1900, 335.000000 
 29, 2000, 304.000000 
 29, 2100, 89.000000 
 29, 2200, 69.000000 
 29, 2300, 97.000000 
 30, 0000, 175.000000 
 30, 0100, 210.000000 
 30, 0200, 240.000000 
 30, 0300, 235.000000 
 30, 0400, 231.000000 
 30, 0500, 235.000000 
 30, 0600, 245.000000 
 30, 0700, 236.000000 
 30, 0800, 229.000000 
 30, 0900, 257.000000 
 30, 1000, 303.000000 
 30, 1100, 225.000000 
 30, 1200, 210.000000 
 30, 1300, 222.000000 
 30, 1400, 245.000000 
 30, 1500, 231.000000 
 30, 1600, 245.000000 
 30, 1700, 240.000000 
 30, 1800, 201.000000 
 30, 1900, 136.000000 
 30, 2000, 153.000000 
 30, 2100, 191.000000 
 30, 2200, 177.000000 
 30, 2300, 190.000000 
 Start : 20200501 
 1, 0000, 202.000000 
 1, 0100, 188.000000 
 1, 0200, 251.000000 
 1, 0300, 209.000000 
 1, 0400, 236.000000 
 1, 0500, 240.000000 
 1, 0600, 258.000000 
 1, 0700, 250.000000 
 1, 0800, 242.000000 
 1, 0900, 255.000000 
 1, 1000, 239.000000 
 1, 1100, 218.000000 
 1, 1200, 207.000000 
 1, 1300, 234.000000 
 1, 1400, 253.000000 
 1, 1500, 224.000000 
 1, 1600, 234.000000 
 1, 1700, 231.000000 
 1, 1800, 171.000000 
 1, 1900, 236.000000 
 1, 2000, 215.000000 
 1, 2100, 209.000000 
 1, 2200, 182.000000 
 1, 2300, 155.000000 
 2, 0000, 224.000000 
 2, 0100, 217.000000 
 2, 0200, 229.000000 
 2, 0300, 235.000000 
 2, 0400, 247.000000 
 2, 0500, 240.000000 
 2, 0600, 234.000000 
 2, 0700, 288.000000 
 2, 0800, 285.000000 
 2, 0900, 276.000000 
 2, 1000, 338.000000 
 2, 1100, 17.000000 
 2, 1200, 22.000000 
 2, 1300, 17.000000 
 2, 1400, 21.000000 
 2, 1500, 32.000000 
 2, 1600, 37.000000 
 2, 1700, 346.000000 
 2, 1800, 320.000000 
 2, 1900, 313.000000 
 2, 2000, 311.000000 
 2, 2100, 9.000000 
 2, 2200, 291.000000 
 2, 2300, 188.000000 
 3, 0000, 52.000000 
 3, 0100, 99.000000 
 3, 0200, 140.000000 
 3, 0300, 105.000000 
 3, 0400, 132.000000 
 3, 0500, 154.000000 
 3, 0600, 97.000000 
 3, 0700, 202.000000 
 3, 0800, 185.000000 
 3, 0900, 255.000000 
 3, 1000, 199.000000 
 3, 1100, 291.000000 
 3, 1200, 278.000000 
 3, 1300, 348.000000 
 3, 1400, 335.000000 
 3, 1500, 337.000000 
 3, 1600, 318.000000 
 3, 1700, 9.000000 
 3, 1800, 273.000000 
 3, 1900, 320.000000 
 3, 2000, 342.000000 
 3, 2100, 299.000000 
 3, 2200, 143.000000 
 3, 2300, 225.000000 
 4, 0000, 270.000000 
 4, 0100, 222.000000 
 4, 0200, 312.000000 
 4, 0300, 247.000000 
 4, 0400, 228.000000 
 4, 0500, 230.000000 
 4, 0600, 230.000000 
 4, 0700, 271.000000 
 4, 0800, 242.000000 
 4, 0900, 187.000000 
 4, 1000, 189.000000 
 4, 1100, 180.000000 
 4, 1200, 82.000000 
 4, 1300, 163.000000 
 4, 1400, 195.000000 
 4, 1500, 292.000000 
 4, 1600, 316.000000 
 4, 1700, 192.000000 
 4, 1800, 340.000000 
 4, 1900, 314.000000 
 4, 2000, 319.000000 
 4, 2100, 171.000000 
 4, 2200, 143.000000 
 4, 2300, 136.000000 
 5, 0000, 85.000000 
 5, 0100, 166.000000 
 5, 0200, 227.000000 
 5, 0300, 242.000000 
 5, 0400, 232.000000 
 5, 0500, 216.000000 
 5, 0600, 240.000000 
 5, 0700, 203.000000 
 5, 0800, 295.000000 
 5, 0900, 320.000000 
 5, 1000, 281.000000 
 5, 1100, 326.000000 
 5, 1200, 33.000000 
 5, 1300, 307.000000 
 5, 1400, 325.000000 
 5, 1500, 322.000000 
 5, 1600, 20.000000 
 5, 1700, 345.000000 
 5, 1800, 339.000000 
 5, 1900, 23.000000 
 5, 2000, 11.000000 
 5, 2100, 96.000000 
 5, 2200, 22.000000 
 5, 2300, 55.000000 
 6, 0000, 31.000000 
 6, 0100, 162.000000 
 6, 0200, 105.000000 
 6, 0300, 229.000000 
 6, 0400, 49.000000 
 6, 0500, 338.000000 
 6, 0600, 44.000000 
 6, 0700, 71.000000 
 6, 0800, 256.000000 
 6, 0900, 293.000000 
 6, 1000, 359.000000 
 6, 1100, 70.000000 
 6, 1200, 357.000000 
 6, 1300, 327.000000 
 6, 1400, 333.000000 
 6, 1500, 104.000000 
 6, 1600, 99.000000 
 6, 1700, 109.000000 
 6, 1800, 118.000000 
 6, 1900, 222.000000 
 6, 2000, 299.000000 
 6, 2100, 196.000000 
 6, 2200, 96.000000 
 6, 2300, 126.000000 
 7, 0000, 124.000000 
 7, 0100, 106.000000 
 7, 0200, 110.000000 
 7, 0300, 45.000000 
 7, 0400, 315.000000 
 7, 0500, 204.000000 
 7, 0600, 226.000000 
 7, 0700, 310.000000 
 7, 0800, 305.000000 
 7, 0900, 301.000000 
 7, 1000, 21.000000 
 7, 1100, 14.000000 
 7, 1200, 314.000000 
 7, 1300, 338.000000 
 7, 1400, 320.000000 
 7, 1500, 333.000000 
 7, 1600, 50.000000 
 7, 1700, 126.000000 
 7, 1800, 73.000000 
 7, 1900, 123.000000 
 7, 2000, 327.000000 
 7, 2100, 93.000000 
 7, 2200, 123.000000 
 7, 2300, 55.000000 
 8, 0000, 150.000000 
 8, 0100, 77.000000 
 8, 0200, 104.000000 
 8, 0300, 59.000000 
 8, 0400, 136.000000 
 8, 0500, 216.000000 
 8, 0600, 246.000000 
 8, 0700, 298.000000 
 8, 0800, 309.000000 
 8, 0900, 354.000000 
 8, 1000, 4.000000 
 8, 1100, 359.000000 
 8, 1200, 337.000000 
 8, 1300, 359.000000 
 8, 1400, 14.000000 
 8, 1500, 99.000000 
 8, 1600, 143.000000 
 8, 1700, 107.000000 
 8, 1800, 4.000000 
 8, 1900, 6.000000 
 8, 2000, 157.000000 
 8, 2100, 239.000000 
 8, 2200, 105.000000 
 8, 2300, 320.000000 
 9, 0000, 304.000000 
 9, 0100, 84.000000 
 9, 0200, 64.000000 
 9, 0300, 9.000000 
 9, 0400, 287.000000 
 9, 0500, 123.000000 
 9, 0600, 251.000000 
 9, 0700, 207.000000 
 9, 0800, 247.000000 
 9, 0900, 240.000000 
 9, 1000, 238.000000 
 9, 1100, 227.000000 
 9, 1200, 215.000000 
 9, 1300, 197.000000 
 9, 1400, 223.000000 
 9, 1500, 215.000000 
 9, 1600, 195.000000 
 9, 1700, 151.000000 
 9, 1800, 161.000000 
 9, 1900, 216.000000 
 9, 2000, 261.000000 
 9, 2100, 288.000000 
 9, 2200, 242.000000 
 9, 2300, 232.000000 
 10, 0000, 235.000000 
 10, 0100, 234.000000 
 10, 0200, 152.000000 
 10, 0300, 217.000000 
 10, 0400, 227.000000 
 10, 0500, 230.000000 
 10, 0600, 227.000000 
 10, 0700, 240.000000 
 10, 0800, 184.000000 
 10, 0900, 208.000000 
 10, 1000, 202.000000 
 10, 1100, 179.000000 
 10, 1200, 216.000000 
 10, 1300, 240.000000 
 10, 1400, 226.000000 
 10, 1500, 215.000000 
 10, 1600, 189.000000 
 10, 1700, 171.000000 
 10, 1800, 208.000000 
 10, 1900, 211.000000 
 10, 2000, 287.000000 
 10, 2100, 202.000000 
 10, 2200, 173.000000 
 10, 2300, 140.000000 
 11, 0000, 233.000000 
 11, 0100, 245.000000 
 11, 0200, 295.000000 
 11, 0300, 287.000000 
 11, 0400, 296.000000 
 11, 0500, 247.000000 
 11, 0600, 244.000000 
 11, 0700, 243.000000 
 11, 0800, 261.000000 
 11, 0900, 269.000000 
 11, 1000, 253.000000 
 11, 1100, 285.000000 
 11, 1200, 331.000000 
 11, 1300, 345.000000 
 11, 1400, 277.000000 
 11, 1500, 87.000000 
 11, 1600, 314.000000 
 11, 1700, 317.000000 
 11, 1800, 194.000000 
 11, 1900, 166.000000 
 11, 2000, 154.000000 
 11, 2100, 192.000000 
 11, 2200, 216.000000 
 11, 2300, 202.000000 
 12, 0000, 252.000000 
 12, 0100, 257.000000 
 12, 0200, 252.000000 
 12, 0300, 254.000000 
 12, 0400, 254.000000 
 12, 0500, 274.000000 
 12, 0600, 235.000000 
 12, 0700, 256.000000 
 12, 0800, 266.000000 
 12, 0900, 307.000000 
 12, 1000, 291.000000 
 12, 1100, 283.000000 
 12, 1200, 287.000000 
 12, 1300, 313.000000 
 12, 1400, 282.000000 
 12, 1500, 336.000000 
 12, 1600, 295.000000 
 12, 1700, 2.000000 
 12, 1800, 26.000000 
 12, 1900, 331.000000 
